keyword_id,name
8087,horror
10629,vision
818,based on novel
3133,vampire
4197,bite
10183,independent film
231407,fang vamp
902,weather forecast
3586,tv station
3694,weather
4258,lottery
7832,wettermann
11061,debt
187056,woman director
779,martial arts
5248,female friendship
33626,millionaire
33705,agent
271,competition
2504,world war i
5571,great depression
7322,caddy
7323,savannah
494,father son relationship
1155,brother sister relationship
15001,demon
167707,bulldogg
269,diving
4410,u.s. navy
839,mars
2964,future
14626,astronaut
156810,science
188351,catastrophe
187056,woman director
10183,independent film
470,spy
1721,fight
3271,secret organization
3376,satellite
4289,secret agent
4585,plastic surgery
6212,smuggling
9826,murder
11259,extortion
14819,violence
33626,millionaire
154881,fingerprints
155514,dirt bike
174511,casino owner
174519,old woman murdered
174520,high dive
174523,gender disguise
179430,aftercreditsstinger
206694,master villain
392,england
1956,world war ii
2652,nazis
3063,adolf hitler
6538,winston churchill
8077,benito mussolini
11064,nazi germany
402,clone
2964,future
9826,murder
11628,cloning
18069,laser gun
162988,dystopic future
187046,implanted memory
196376,sci-fi thriller
3817,chance
4129,widow
4327,stroke of fate
5327,encounter
40850,destiny
65,holiday
1441,christmas party
1605,new love
1991,santa claus
5331,village
9963,kids and family
1228,1970s
2070,olympic games
18233,hostage situation
90,paris
3338,invention
212,london england
378,prison
3398,release from prison
5424,women's prison
6491,society for the prevention of cruelty to animals
8841,puppy
8905,pelz
15162,dog
158369,dalmatian
293,female nudity
629,sicily
931,jealousy
1956,world war ii
4115,longing
15049,sex trafficking
15184,woman
34038,intrigue
156322,pretty woman
2884,asylum
4319,french revolution
4653,french
6212,smuggling
13097,maid
494,father son relationship
4619,train accident
5451,comic book
5809,marriage crisis
8872,invulnerability
9715,superhero
9937,suspense
163455,super powers
334,flying
779,martial arts
2063,taskmaster
4575,comb
4809,tiger
5293,desert thief
14604,theft
18432,female martial artist
1756,opression
2280,emperor
2343,magic
2641,verlies
6088,governance
12554,dragon
1562,hostage
1605,new love
9937,suspense
33705,agent
486,himalaya
7021,pakistan
8624,climbing
9356,k2
160177,mountaineering
209504,karakoram
293,female nudity
911,exotic island
1860,mutiny
1889,lake
2483,nudity
3180,sailing
3799,ship
4414,adventure
6611,tahiti
9826,murder
13149,pregnancy
33760,great barrier reef
41599,sailor
47972,native peoples
168683,storm at sea
170335,whipping
184418,british sailor
185722,based on true events
214789,fiji
4543,thanksgiving
33809,receptionist
167948,slob
167951,st. louis missouri
167952,double take
167958,o'hare airport chicago
167959,chatter box
167963, wichita kansas
167965,speeding ticket
167968,chewing tobacco
167970,credit card fraud
167975,state trooper
167979,sears tower chicago
167982,unlikely friendship
179430,aftercreditsstinger
11093,parenthood
156578,newlywed
212,london england
374,smuggling of arms
378,prison
392,england
441,assassination
470,spy
769,falsely accused
1308,secret identity
1610,country estate
2001,arms deal
2139,russia
2149,drug traffic
3269,secret mission
3272,secret intelligence service
3278,kgb
3289,villain
3529,renegade
3531,special car
3532,tangier morocco
3534,big wheel
3535,pipeline
3536,cello
3537,orchestra
3538,freedom fighter
3539,czechoslovakia
3540,bratislava
3541,afghanistan
3800,airplane
5886,schloss schönbrunn
10685,escape
186450,moscow
233055,vienna
4290,toy
4375,transformation
10542,based on toy
10607,transformers
234249,robots
238465,intergalactic war
3720,power
4373,fraud
5628,broker
5636,wall street
6118,finances
10909,lawyer
15137,union
33626,millionaire
179018,stock broker
422,vietnam veteran
447,post traumatic stress  disorder
1010,bar
1228,1970s
2564,wheelchair
2957,vietnam war
18034,desert
33343,spit in the face
188991,drunkenness
208611,1950s
208992,1960s
2142,anonymity
3740,radio presenter
3836,success
3851,dangerous
4305,radio transmission
10183,independent film
818,based on novel
1003,photographer
1480,baseball
7597,dollar
9714,remake
10909,lawyer
33626,millionaire
156099,new york yankees
167615,hotel suite
168346,"manhattan, new york city"
184238,inheritance challenge
188028,extravagance
208593,interior decorator
226549,spending money
226550,accounting fraud
226551,hackensack new jersey
226552,heir to fortune
226553,mayoral campaign
394,gypsy
397,bare knuckle boxing
398,slang
900,trailer park
4931,pig
6075,sport
7155,receiving of stolen goods
11362,cockney accent
33461,diamond
227892,pikey
9716,stand-up comedy
10183,independent film
715,chocolate
1919,mayor
1924,praline
9457,single
10707,mother daughter relationship
419,dude
1453,amnesia
2415,idiot
3796,auto
6054,friendship
8224,cannabis
11461,hangover
11931,spoof
13130,teenager
14964,drug
15237,alcohol abuse
33648,celebration
33885,car
179431,duringcreditsstinger
208349,child
1291,central and south america
1421,birthday
2280,emperor
3998,palace
4152,kingdom
9360,berater
207745,llama
2679,artist
3836,success
5625,relationship problems
7464,alcoholism
10183,independent film
13072,falling in love
515,women
1475,telepathy
4769,supernatural powers
168750,advertising executive
187056,woman director
213,upper class
380,brother brother relationship
388,scotland
496,poetry
818,based on novel
1310,mentor
1412,becoming an adult
1992,professor
2132,literature
3192,intellectually gifted
3548,plagiarism
3549,literature competition
3551,private school
3553,manuscript
3556,seclusion
3558,pulitzer prize
3737,dying and death
5614,idol
6054,friendship
6059,unsociability
6270,high school
6278,scholarship
170652,father figure
663,fortune teller
1566,dream
41171,pond
163558,extrasensory perception
236,suicide
237,gay
242,new york
701,cuba
740,aids
1756,opression
2137,totalitarian regime
2679,artist
3497,hot air balloon
4849,exile
5034,attempt to escape
7936,fidel castro
7937,cuban revolution
10180,homosexuality
10818,author
911,exotic island
1252,suicide attempt
5605,volleyball
9957,loneliness
12617,airplane crash
155746,deserted island
157524,tropical island
170319,survival skills
1022,workaholic
34004,second chance
184559,guardian angel
207317,christmas
231932,career vs family
231933,life reprioritizing
4654,undercover agent
5496,beauty contest
13015,terrorism
530,prophecy
531,southern usa
532,music record
727,country music
787,mississippi
3182,seduction
4344,musical
4373,fraud
4344,musical
10183,independent film
187056,woman director
886,film making
1415,small town
9732,movie in movie
11262,statutory rape
41393,new england
160511,amateur theater
3133,vampire
3633,dracula
4197,bite
11221,blood
225470,vlad
231407,fang vamp
246,dancing
316,chess
1563,prisoner
1909,coffin
2325,wrong accusal
2752,ranch
3800,airplane
9849,beating
9890,jail
9897,rifle
13092,corpse
156795,lasso
156796,cautery
10882,toupee
10883,scalper
840,usa president
1815,atomic bomb
4170,john f. kennedy
9342,kubakrise
156661,threat
279,usa
1601,war on drugs
2149,drug traffic
2231,drug dealer
3391,drug smuggle
4436,addicted
4668,police operation
5616,united states–mexico barrier
6782,addiction
18026,drug lord
2793,film director
3633,dracula
179860, nosferatu
3202,con man
4373,fraud
5305,gambling debts
9807,noir
6259,psychopath
9016,femme fatale
10856,bag of money
207268,neo-noir
1991,santa claus
4344,musical
9717,based on comic
10181,based on play or musical
11666,microphone
12663,little girl
13014,orphan
41328,whistle
161868,child's point of view
162632,chrysler building
165113,rockettes
165114,locket
2604,babysitter
196548,mom on holiday
196549,children home alone
2038,love of one's life
3588,navy
3776,officer
1556,texas
6093,assault
155466,alamo
163127,mexican
187252,mexican army
570,rape
1228,1970s
1419,gun
9740,sociopath
14964,drug
417,corruption
934,judge
155497,truck driver
1563,prisoner
5552,train ride
5744,governor
6092,army
11207,u.s. marshal
13008,train
1447,indiana
2831,slavery
6150,faith
11001,religion
188901,quaker
393,civil war
4097,independence
4302,troops
6092,army
14643,battle
160201,union soldier
166464,confederate soldier
179585,american civil war
1447,indiana
2348,hustler
5905,father
10683,coming of age
213,upper class
2626,exorcism
3136,plantation
9937,suspense
11514,social satire
1576,technology
2101,garage
2157,hacker
3230,male friendship
3523,microchip
4566,minidisc
6104,computer
6129,company
7508,friendship bracelet
9937,suspense
49960,business start-up
157238,computer expert
160246,childhood friends
171854,betrayal by friend
534,mexico
591,cia
1812,fbi
13008,train
4118,ballet dancer
4344,musical
10551,ballet
10123,dark comedy
10183,independent film
15009,criminal
6044,promise
9826,murder
13151,drawing
177996,porcupine
187327,pledge
187328,retirement party
187329,criminal profile
10183,independent film
169276,commitment
169280,lobster
169283,portuguese american
699,love at first sight
5133,body exchange
3454,orderly
6145,right and justice
7002,vigilante
10601,blaxploitation
155760,afro
156117,illegal drugs
10601,blaxploitation
11494,drug use
13059,prostitution
155760,afro
1667,pimp
1701,hero
2394,ghetto
4507,clowning
4553,black humor
10601,blaxploitation
9673,love
10614,tragedy
13014,orphan
18161,baboon
526,rebel
579,american football
642,robbery
974,bank
2546,mask
2920,cheerleader
6270,high school
9673,love
10594,money
13130,teenager
13149,pregnancy
168930,quarterback
187056,woman director
192655,guns
201164,squad
238179,skab under tv
238241,foran
238242,nederste hylde
187056,woman director
596,adultery
187056,woman director
90,paris
236,suicide
1295,europe
5905,father
5923,sister
10183,independent film
836,resistance
1772,german democratic republic
9937,suspense
840,usa president
6075,sport
160381,nuclear weapons
162739,little league
182185,exploding airplane
986,tv addicted person
2136,television
11931,spoof
155493,campy
1009,baby
1873,yuppie
2751,career woman
5625,relationship problems
208476,starting over
11931,spoof
187056,woman director
188583,beach movie
3458,bartender
3658,career
7464,alcoholism
10183,independent film
15237,alcohol abuse
242,new york
258,bomb
387,california
642,robbery
703,detective
1556,texas
2013,attempted murder
6149,police
9740,sociopath
9826,murder
9937,suspense
10051,heist
10714,serial killer
10818,author
12371,gunfight
13028,writer
15167,police detective
18114,exploding car
41019,car explosion
191507,nixon
374,smuggling of arms
703,detective
1567,intensive care
1568,undercover
3688,strip club
4898,armored car
5340,investigation
6149,police
8181,swimming pool
9663,sequel
10950,shootout
12371,gunfight
12670,los angeles
14601,explosion
14819,violence
15483,car chase
18021,detroit
155544,horse track
163047,beverly hills
167316,buddy cop
193507,oil field
226427,cement truck
226428,playboy mansion
226429,shooting range
387,california
797,showdown
1568,undercover
3688,strip club
5340,investigation
6110,weapon
6149,police
6212,smuggling
8181,swimming pool
12371,gunfight
12545,mansion
12670,los angeles
14967,foot chase
15478,art gallery
15483,car chase
157892,warehouse
163047,beverly hills
167541,buddy comedy
172466,country club
178539,maverick cop
178929,detroit michigan
188294,damsel in distress
188933,bar fight
417,corruption
5340,investigation
6149,police
9826,murder
10726,gang
161155,kids
165583,interracial friendship
155841,gambler
165533,craps
1900,immigration
10211,east los angeles
10212,south-of-the-border
9825,growing up
10683,coming of age
